,DOLocationID,TrainR2,ValR2,TestR2,TrainCount,ValCount,TestCount,TrainMSE,ValMSE,TestMSE,TrainRMSE,ValRMSE,TestRMSE
201,202,-7.932946098024347,-20.285863767172703,-2.412555689076397,155,25,19,26.42091449345855,25.698338182652538,22.4783883995439,5.140127867423003,5.069352836669839,4.741137880250257
202,203,-18.115114818897947,-17.892728795448765,-38.81269641612418,40,19,8,24.58950449882889,23.10427309173702,25.582767814267296,4.958780545540294,4.806690451000254,5.057941064728542
203,204,,,,0,0,0,,,,,,
204,205,-1.4620050133084916,-2.5266905442687135,-1.7220146232942692,358,84,75,17.999131066750216,18.417185531867702,19.07458804348408,4.242538281117828,4.291524849266016,4.367446398467196
205,206,-9.206730460975047,-13.783803278062718,-6.158066845852317,41,9,23,21.90594404880122,20.44180206349413,18.63791877016532,4.680378622376743,4.521261114279303,4.317165594480402
206,207,-0.0834689081702118,-0.011425252079400483,-2.554897094202091,138,29,23,28.717309044425207,32.74979124482871,19.11644670662073,5.358853332983205,5.722743332076733,4.372235893295413
207,208,-15.46236208935342,-144.98129160551198,,34,4,1,27.04955745197774,20.528619132025124,,5.200918904576166,4.530851921220238,
208,209,-0.7852115020356325,-1.0465491578558952,-1.429785721112434,3982,776,725,22.311873558293936,22.25090713533733,21.412707327194212,4.723544596835509,4.717086721201692,4.627386662814575
209,210,-0.013969115072010041,-0.004925440610604737,-0.032504750768166835,522,102,94,48.22377681853595,25.60180721989215,22.535536473507058,6.944334152280977,5.059822844714245,4.747160885572245
210,211,0.39805993195388345,0.34514739166462893,0.3426829869955904,20987,4275,3932,82.3414028406651,77.2468427752548,64.61007867372163,9.074216376121141,8.789018305547827,8.038039479482645
211,212,-4.232956011601079,-126.26958505582381,-36.95936800037715,30,3,3,25.073418009808154,18.85475334160353,16.87083022238984,5.007336418676915,4.342206045503084,4.107411620764328
212,213,-7.894052700226013,-7.801119154667342,-26.64773024487407,50,10,10,21.964752548478156,17.82226628820137,22.14583192614413,4.686656862677078,4.2216426054560054,4.7059358183196816
213,214,,,,0,0,0,,,,,,
214,215,-0.006516842718610416,-0.11194794921644813,-0.1216889704878028,502,107,98,29.917064364161476,22.037660809004805,14.714305598855754,5.469649382196401,4.694428698894553,3.8359230439172984
215,216,-0.20483967102879252,-0.3002242826183785,-0.26385937975377294,1385,291,271,20.322818586686196,18.56128884576939,18.060433552994745,4.508083693398581,4.308281426017733,4.249756881633907
216,217,-2.657350958811991,-2.8804477368696446,-0.2731919986396527,493,76,88,29.335005053056783,30.101412479912195,35.05945935966915,5.416179931746801,5.486475415046731,5.921102883726067
217,218,-6.114820290509556,-7.379632826818538,-2.399252986211196,161,52,52,24.83735350606133,23.157043325301927,19.967541019687403,4.983708810320014,4.812176568383784,4.468505457050198
218,219,-0.7763848472882973,-0.7324594632454866,-0.6317048690885398,396,84,89,16.21931213443274,15.448000308314063,13.521276042779867,4.027320714126544,3.930394421468927,3.6771287770188126
219,220,-3.6839944243310443,-5.994164628040996,-7.352993659560205,112,28,13,25.08046489496953,23.906393701521502,26.644414914063688,5.0080400252962765,4.889416499084682,5.1618228286201076
220,221,-8.708973574675532,-25.967817522874018,,39,7,0,21.768632064462413,24.53049290710407,,4.6656866659112906,4.952826759246085,
221,222,,,,0,0,0,,,,,,
222,223,0.597139233644302,0.5797716215683861,0.579158351342369,6854,1350,1236,188.55319493226094,157.29514078002924,144.34660808735146,13.731467326264188,12.54173595560157,12.014433323605049
223,224,0.13922132024844658,0.06430275917293815,0.03804226442206027,10709,2062,1782,65.82403661273976,48.017249095065885,45.995842841870214,8.11320137878629,6.929447964669761,6.782023506437457
224,225,0.07970015710107548,0.09918489437298916,0.009959848131014581,6563,1242,1047,40.9028878882064,30.644039389262876,26.286606029725093,6.395536559836587,5.5357058618809285,5.127046521119649
225,226,0.08484578965928391,0.10554911164289527,0.09810104179813561,9468,1878,1659,80.7142410690014,68.9048898638479,56.158476838379514,8.984110477337275,8.300896931286877,7.493895971948071
226,227,-1.297748208153902,-0.9258102958676624,-1.8366837611161393,195,60,46,13.188800002986069,13.65314799780308,11.498746042430183,3.6316387489652753,3.695016643778899,3.390980100565349
227,228,0.045360545787510476,0.1017328490268129,-0.05688327190638076,1385,337,244,43.877558912353194,51.62914263049291,37.606945410292944,6.624013806775556,7.1853422069163075,6.132450196315739
228,229,0.4800536196298546,0.4200427148102889,0.4326870159947128,28105,5616,5296,238.91674347136532,218.43623009400812,207.23769932303264,15.456931890623228,14.779588292439277,14.39575282237899
229,230,0.4992399849560287,0.42233216280005637,0.4624944254547816,38016,7693,7462,573.1001732998436,574.2137051599136,544.8119531733738,23.939510715548128,23.962756626897367,23.34120719186079
230,231,0.5442269596242613,0.4659545667511752,0.48190781697444074,33170,6623,6393,172.4080351411042,176.40744120679852,158.5349590125736,13.130424027467818,13.281846302634229,12.591066635220926
231,232,0.2765683960704516,0.2191688911418863,0.18769801932605312,11223,2236,1939,52.59085191038132,44.619414443464116,38.25349974782864,7.251955040565359,6.679776526461354,6.184941369797182
232,233,0.4840458285044361,0.41304563439092146,0.46227373461092713,27240,5471,5283,129.55725059415715,124.2020710529312,115.38786962605639,11.382321845482895,11.144598290334704,10.741874586218943
233,234,0.5150602711865596,0.4364482609625401,0.45844877608886003,36795,7352,7062,546.6739004552829,486.0923251183827,495.87116760000373,23.381058582863243,22.047501561818354,22.268164890713464
234,235,-4.056656285153281,-0.8383300900544219,-6.391432989287704,85,36,17,20.082729149993398,19.191037672794643,17.620285603610338,4.4813758099487035,4.380757659674254,4.197652391946043
235,236,0.6310472128032671,0.6103131904097758,0.5763643277191209,33682,6765,6391,1924.6484663868903,2104.0520389900407,1952.3521817202886,43.87081565673119,45.86994701315929,44.185429518341095
236,237,0.6319038209873951,0.5693876014356039,0.5623782528558652,33515,6790,6470,1522.1089800695024,1836.5560557993772,1678.0164041503008,39.014215102568734,42.855058695553986,40.96359852540181
237,238,0.6115937743482884,0.5641434978596163,0.5241129540909711,28917,5819,5460,520.2668836602185,540.374357050399,463.0998698189119,22.809359562693086,23.245953562940777,21.51975533826795
238,239,0.5991757946874221,0.5725078231592136,0.5620749415190041,31031,6320,5934,637.4785554456126,658.7920299055261,548.3583648812041,25.248337676877117,25.6669443040173,23.417052864978636
239,240,,,,0,0,0,,,,,,
240,241,-135.52922783945124,,,11,0,0,28.721400296804163,,,5.359235047728749,,
241,242,-9.346047080555138,,-9.923919221132884,44,1,8,26.65603452366169,,22.551919173315348,5.162948239490852,,4.7488860981619
242,243,0.012856406667868803,0.008572213759851732,-0.009259251704603289,5161,1162,969,29.798731333930352,34.43102214164738,24.771765362575835,5.458821423524528,5.867795339107132,4.977124206062758
243,244,0.05317819818206149,0.03355858992031424,0.044340393527367516,12962,2706,2482,61.738709503125264,62.76821840408708,50.172838544074736,7.85739839279677,7.922639610892766,7.08327879897966
244,245,-8.855889621638799,-40.678858067081165,-27.103536533609912,8,11,11,19.403782692601382,23.798596642360394,23.226063250917285,4.404972496236654,4.878380534804598,4.8193426160543185
245,246,0.49365183018708525,0.4262716544092998,0.3859054293680315,30246,6315,5944,387.0200824410933,281.2150055959493,378.0329202847293,19.672825990210285,16.769466467241863,19.443068695160477
246,247,-0.3493127780323255,-0.41893851963498574,-0.19700968001293773,1245,267,241,13.521579295306775,13.694876758500923,13.171805489696009,3.6771700117490864,3.7006589627390585,3.6292982089787014
247,248,-11.25755781796084,,,5,0,0,15.689674006989879,,,3.96101931413997,,
248,249,0.40513206876240193,0.3170672715168804,0.29020035742506534,28513,5765,5359,351.4509171745174,302.8721433759504,291.3088777120844,18.74702422184698,17.403222212451073,17.067773074191148
249,250,-0.45180178432545226,0.0,,6,2,0,28.93521611815311,0.0,,5.379146411667293,0.0,
250,251,,,,0,0,0,,,,,,
251,252,-14.311617362589999,-41.4537150796097,-25.6105609791303,94,13,18,27.096609680253106,27.825830548310414,25.830313049186667,5.205440392536746,5.275019483216191,5.082353101584606
252,253,,,,0,0,0,,,,,,
253,254,,,-57.049300221863874,1,0,2,,,7.256162527732984,,,2.6937265131659123
254,255,0.2352823745937873,0.2036407894409179,0.07346583441979038,11052,2326,2033,170.4434771989821,137.8605894149619,104.70808756104249,13.055400307879575,11.741404916574588,10.23269698374004
255,256,0.3584829374059315,0.33831513835171656,0.2119890740257543,9447,1996,1625,221.63706546958204,181.58684046808952,155.6544847368663,14.887480158494991,13.475416151944604,12.476156649259671
256,257,-0.10810449249037091,-0.16370851871588843,-0.11273462239681198,745,175,155,40.357895614031705,28.891294307620083,34.48671107608846,6.352786444862735,5.375062260813365,5.8725387249543495
257,258,-9.377920283026413,-9.991236098298943,-3.8743613505131407,316,70,64,28.08419109867416,27.64052341129335,26.910214322934095,5.299451962106474,5.257425549762293,5.187505597388219
258,259,-2.5473649769096944,-0.598802627274704,,12,3,1,16.50715380748313,12.316701721227348,,4.062899679721754,3.5095158813185825,
259,260,0.028565559585951306,0.06727148424716733,0.16302332496613126,5949,1206,1094,67.57889931802545,60.68833467779665,48.34262298459693,8.22063861984125,7.790271797427651,6.952885946468339
260,261,0.07992132364747495,-0.036523721693722866,0.048701543931544244,11092,2297,2221,28.953576985971115,25.47089122260901,29.764111368900863,5.3808528121452195,5.046869447747683,5.455649491023123
261,262,0.5607031510972249,0.5200450153629528,0.5075805230108192,21786,4421,4125,299.3952791056068,288.0846300854419,256.5942736371754,17.303042481182516,16.973056003131607,16.018560286029935
262,263,0.46698553528729236,0.42946274257148664,0.43596065441533516,27419,5440,5160,450.1525905961144,433.7733010689466,378.09537876942136,21.216799725597507,20.82722499683879,19.444674817785494
